Signature_name	Gene_list
PDAC.U.Endothelial	ADAMTS9,ANGPTL4,ARL4A,BMX,CD36,CD74,CLEC14A,CLIC4,DOCK4,EMCN,FBLN2,FLT1,FLT4,GALNT18,GPM6A,HEY2,HLA-DRA,HLA-DRB1,HOXD3,IGFBP3,IGFBP7,KCTD12,KLHL4,LYVE1,MCTP1,MEF2C,MMRN1,NFATC1,NKAIN2,NTS,PDPN,PKHD1L1,PLEKHG1,PLS3,PLVAP,PROX1,PTPRE,RHOJ,SEMA3A,SEMA3D,SERPINB9,SERPINE2,SLCO2A1,SULF1,TCF4,VEGFC,VWF
PDAC.U.Epithelial	DCLK1,POU2F3,TRPM5
PDAC.U.Exocrine.Acinar	AMY2A,CAMK1D,CELA2B,CELA3A,CELA3B,CHN2,CHRM3,CLPS,CPA1,CPA2,CPB1,CTRC,DTNA,FOXP2,INSR,LRIG1,MAP3K5,PNLIP,PRSS1,PRSS3,RBPJL,REG1B,REG3A,REG3G,SDK1,SPINK1,SYCN
PDAC.U.Exocrine.Acinar.regenerating	REG3A,REG3G,SYCN
PDAC.U.Exocrine.Ductal	AMBP,ANXA4,BICC1,CFTR,CLU,CRISP3,FXYD2,GLIS3,KIT,LCN2,LEFTY1,MMP7,MUC5B,REG1A,SCTR,SERPINA5,SERPING1,SLC4A4,SOX9,TFF1,TFF2,TFF3,TSPAN8
PDAC.U.Immune	AIF1,C1QA,CD14,CD3D,CD3G,CD74,CD79B,CD96,CSF2RA,CXCR4,ENPP3,HLA-DRA,HLA-DRB1,ITGAX,KIT,MNDA,PAX5,SKAP1,ZEB2
PDAC.U.Immune.Bcell	MS4A1
PDAC.U.Immune.DC.cDC1	CD4,XCR1
PDAC.U.Immune.DC.cDC2	PLD4
PDAC.U.Immune.DC.mregDC	IL12B
PDAC.U.Immune.DC.pDC	CD4,ZFAT
PDAC.U.Immune.Macrophage	CD163,CD274,CD68,CSF1R,FCER1G,MS4A6A
PDAC.U.Immune.Macrophage.M0	AQP9,CYP27A1,MARCO,NCF2
PDAC.U.Immune.Macrophage.M1	CD86,IFI44L,LILRB2,TNFRSF1B,TNFSF8
PDAC.U.Immune.Macrophage.M2	CD163,FES,MRC1,MS4A6A,SIGLEC1,TGFB1,TGFBI,TGFBR2
PDAC.U.Immune.Macrophage.TAM	CCL5,CSF1R,HLA-G,IL6,PDCD1LG2,TNF
PDAC.U.Immune.Mast	CPA3
PDAC.U.Immune.MDSC	ARG1,CSF1R,IL10,ITGAM,NOS2,PTGS2,TGFB1
PDAC.U.Immune.Neutrophil.TAN	CXCR2
PDAC.U.Immune.NK_cell	CD247,GZMA,GZMB,GZMK,NCAM1,NCR1,NKG7,PRF1,PTPRC
PDAC.U.Immune.Plasma	CREB3L2
PDAC.U.Immune.Tcell	PTPRC,SELL
PDAC.U.Immune.Tcell.CD4	CD40LG,PTPRC
PDAC.U.Immune.Tcell.CD8	CD3E,CD8A,CD8B,PTPRC
PDAC.U.Immune.Tcell.effector	GZMA,GZMH
PDAC.U.Immune.Tcell.exhausted	CD274,ENTPD1,IDO1,LAG3,PDCD1,TIGIT
PDAC.U.Immune.Tcell.memory	IL7R,SELL
PDAC.U.Immune.Tcell.nave	CCR7,SELL
PDAC.U.Immune.Tcell.regulatory	FOXP3,NT5E,PTPRC
PDAC.U.Immune.Tcell.Treg	CTLA4,IL2RA,NRP1
PDAC.U.Nervous	CDH19,CRYAB,PMP22,S100B,SCN7A,ZEB2
PDAC.U.Pathway.chemoresistance	ABCC3,AQP5,CEACAM6,DUSP1,FGF19,KLK11,MUC13,OLFM4,TNFAIP2
PDAC.U.Pathway.differentiation_altered	CD69,IL7R,ITGA4,SLAMF6,STAT4
PDAC.U.Pathway.Mesodermal_development	PRDM6,PRRX1,RUNX2
PDAC.U.Pathway.MHCII	CD74,HLA-DMA,HLA-DOA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2
PDAC.U.Pathway.Neuromuscular_contractility	ACTG2,MYH11,MYOCD
PDAC.U.Pathway.PDAC.classical_neuroendocrine	MYT1,MYT1L
PDAC.U.Pathway.TCR_signaling	FYN,ITK
PDAC.U.Pathway.WNT	LRP5
PDAC.U.Stroma	LUM,NDUFA4L2,RGS5,SFRP2
PDAC.U.Stroma.activated	COL5A2,COL6A3,DCN,LAMA2,LAMB1,LUM,NEGR1,SLIT2
PDAC.U.Stroma.CAF	CXCL12
PDAC.U.Stroma.CAF.activated	CXCL12,FAP
PDAC.U.Stroma.CAF.inflammatory	IL6
PDAC.U.Stroma.CAF.mesodermal_progenitor	FAP
PDAC.U.Stroma.CAF.myofibroblast	BCL2
PDAC.U.Stroma.CAF.secretory	CD59,CD81,CST3,CXCL14,IFITM3,LGALS1,PPIA
PDAC.U.Stroma.Endothelial	PECAM1,SOX18
PDAC.U.Stroma.Endothelial.nascent	SOX18
PDAC.U.Stroma.Fibroblast	COL1A1
PDAC.U.Stroma.Pan	COL4A1,COL4A2,SPARCL1
PDAC.U.Stroma.quiescent	CSPG4,DES,FABP4,ITGA1,ITGA7,MCAM,NOTCH3,PDGFRB
PDAC.U.Stroma.Schwann	SOX10
PDAC.U.Stroma.Smooth_muscle	ACTA2
PDAC.U.Stroma.Stellate	MMP2
PDAC.U.Vascular	CDH5,RAMP2
BMS.Angiogenesis	ANGPTL4,CD34,ESM1,KDR,PECAM1,VEGFA
BMS.Epigenetic_Enzymes_Modifiers	ATM,ATRX,AURORA-B,BMI1,BRAC1,DNMT1,DNMT3A,DNMT3B,DOT1L,EED,EZH1,EZH2,KDM1A,KDM5A,KDM5B,KDM6B,KMT2A,KMT2B,KMT2C,KMT2D,MSK1,MSK2,MST1,PBRM1,RING1A,RING1B,SMARCA2,SMARCA4,SMARCB1,SUZ12,TDG,TET1,TET2,TET3
BMS.MHCI_AP	B2M,HLA-A,HLA-B,HLA-C,NLRC5,PDIA3,PSMB8,PSMB9,TAP1,TAP2,TAPBP
BMS.Proliferation	APOB,AURKA,AURKB,BIRC5,BLM,BTD,BUB1,CCNB2,CCNE2,CDC45,CDC6,CDK5,CENPA,E2F1,ESPL1,FST,H2AFZ,KIF23,KIF2C,KPNA2,MAD2L1,NTN4,NUSAP1,ORC6,PKMYT1,PRC1,PSMD7,PTTG2,RACGAP1,SNRPA1,TK1,UBE2C,UBE2S,YWHAZ
BMS.WZ.Bcell.Naive	IGHD,TCL1A
BMS.WZ.Bcell.Memory	CD19,TNFRSF13B,CD27
BMS.WZ.Bcell.Age_related	CD19,ITGAX,FCRL4,TBX21
BMS.WZ.Plasma	CD79A,MZB1,PRDM1,FCRL5
BMS.WZ.Bcell.GC	AICDA,BCL6,CXCR5,SEMA4A,P2RY8,CD79A,CD19
BMS.WZ.Bcells.GC.CuiCell2021	AICDA,BATF,BACH2,BCL6,CD79A,CD79B,CD86,DOCK8,IRF4,IRF8,MYC
BMS.WZ.TFH.CuiCell2021	ASCL2,BCL6,CD4,CD200,CXCR5,IL4,IL21,IL6ST,MAF,PDCD1,SH2D1A,TOX2
BMS.WZ.TFH.Gu-TrantienJCI2013	CXCL13,CD200,FBLN7,ICOS,SGPP2,SH2D1A,TIGIT,PDCD1
BMS.WZ.Th1.CuiCell2021	BHLHE40,CXCR3,CD4,IFNG,IL2,IL12RB2,STAT4,TBX21
BMS.WZ.Th1.Gu-TrantienJCI2013	IFNG,CXCL9,CCND2,CD38,CTLA4,RAB27A,RAB33A,SH2D2A,STAT1,TNFRSF4,IL12RB2,SAMD9L
BMS.WZ.CD8.effector.CuiCell2021	CD8A,CD8B,CX3CR1,GZMA,GZMB,KLRG1,PRF1,ZEB2
BMS.InVivoScreen	CDK6,CMPK1,DDIT4,HK2,HNF4A,PMEPA1,RAC1,SMAD3
PDAC.CosMx.Bcell	IGKC,JCHAIN,IGHG1,IGHG2,IGHA1,MZB1,XBP1,IGHM
PDAC.CosMx.BasalTumor	KRT19,KRT17,S100A2,S100A4,ANXA2,SERPINA1,KRT6A,KRT7,VIM,TM4SF1,KRT14,ITGA3,SERPINA3,ITGB4,S100A6,ITGA2,MMP14,IFI27,MT2A,TNS4,KRT16,TNFRSF12A,COL6A1,JAG1,BCL2L1,ITGB1,CD59,KRT8,ITGA6,MTRNR2L1,EPCAM,LGALS3,DUSP6,FERMT1,KRT6C,ITGB6,S100A10,KRT6B,CD44,CAV1,MIF,TACSTD2,CRIP1,LMNA,HIF1A,VCAN,LGALS1,COL17A1,PTGES3,DDR1,KRT18,CD63,ITGB5,HSP90B1,TNFRSF21,HSP90AB1,SOX9,CD58,LGALS3BP,SERPINB5,TYK2,DST,EMP3
PDAC.CosMx.ClassicalTumor	LYZ,TSPAN8,S100A6,CEACAM6,S100P,LGALS4,TFF1,AGR2,SPINK1
PDAC.CosMx.Ductal	ANXA4,CD24,PIGR,GC,LGALS4,SPP1,LCN2,CLU,CEACAM6,TFF3,TSPAN8,LYZ,SPINK1,AGR2,ACE2,SCGB3A1,S100A6,KRT19,FCGBP,HSP90AA1,GSTP1,EPCAM,ERBB3,B2M,LAMP2,CASR,KRT8,CDH1,DDR1,SLPI,CD164,CRP,LGALS3,CD63,APP,CCL28,TFF1,FGFR2,MMP7,SOD1,AQP3,TPM1,ANXA2,CD44,CD59,TNFRSF14,SLC40A1,FGFR3,ITGB1
PDAC.CosMx.Endocrine	TTR,GCG,CHGA,INS,SCG5,CLU,GC,FGFR1,G6PC2,CALM1,ALCAM,HLA-A
PDAC.CosMx.Endothelial	IGFBP7,SPARCL1,FLT1,PECAM1,ENG,VWF,COL4A1,COL4A2,CD34,VIM,INSR,RGS5,KDR,CDH5,ESAM,RAMP2,IFITM3,FZD4,ADGRL4,ITGA5,COL15A1,ETS1,MGP,ENTPD1,TIE1,CLEC14A
PDAC.CosMx.Exocrine	REG1A,PRSS2,CPB1,SPINK1,CUZD1,RARRES2,AZGP1,B2M,SERPINA3,TYK2,CLU
PDAC.CosMx.Fibroblast	COL3A1,COL1A2,COL1A1,COL6A3,COL6A2,IGFBP7,FN1,CALD1,LUM,BGN,DCN,TAGLN,MMP2
PDAC.CosMx.Macrophage	SRGN,HLA-DRA,C1QC,FCGR3A,CD74,C1QB,HLA-DPA1,HLA-DRB1,CLEC7A,ITGAX
PDAC.CosMx.Mast	TPSB2,TPSAB1,CPA3,KIT,IL1RL1,HPGDS,RGS1,RGS2,SRGN,PTGS1,IL18R1
PDAC.CosMx.MixedTumor	S100A6,KRT19,KRT17,ANXA2,TM4SF1,CEACAM6,KRT7,KRT8,S100P,LGALS3,CLDN4,EPCAM,CEACAM5,S100A10,IFI27,TACSTD2,EPHA2,EZR,KRT18,CALM2,SLPI,GSTP1,LCN2,ITGA2,ITGB1,LGALS4,PSCA,CD55,AGR2,RAC1,TNFRSF12A,IL1RN,KRT16,CDH1,HSP90AA1,TFF1,CXCL5,ANXA1,COL17A1,ITGA3,CRIP1,LDLR,SFN,ITGB4
PDAC.CosMx.OtherTumor	HLA-C,EZR,ANXA4,SOD1,HLA-DRB1,KRT8,JUNB,TNFRSF11A,HLA-B,STAT1,CCL15,HSP90AB1,ITGA6,CCND1,MYC,CX3CL1,BCL2L1,ITGB6,PIGR,IDO1,S100A10,CD59,SRC,CD74,RNF43,AHR,EPHB4,SLC40A1,LTBR,HSD17B2,SPINK1,FGFR3,EFNB1,NLRC5,IFIH1,MKI67,FZD5,B2M,TPM1,HLA-E,KITLG,HIF1A
PDAC.CosMx.Tcell	CCL5,CD2,FYN,IL7R,ETS1,PTPRC,CD52,CXCR4
BMS.CL.Hypoxia	NDRG1,GAPDH,ALDOA,BNIP3L,CAV1,LDHA,P4HA1,PDK1,TMEM158
PDAC.CosMx.Plasma	HSP90AB1,IGHA1,IGHG1,IGHG2,IGKC,JCHAIN,MZB1,ST6GAL1,XBP1
PDAC.Elyada19.panCAF	COL1A1,FAP,PDPN,DCN,VIM
PDAC.Elyada19.iCAF	IL6,PDGFRA,CXCL12,CFD,DPT,LMNA,AGTR1,HAS1,CXCL1,CXCL2,CCL2,IL8
PDAC.Elyada19.myCAF	ACTA2,TAGLIN,MMP11,MYL9,HOPX,POSTN,TPM1,TPM2
