Signature_name	Gene_list
J20.immune.t_cell.gd_cycling	ANP32B,ASF1B,ASPM,AURKB,BIRC5,CALM3,CARHSP1,CCL4,CCL5,CD247,CD7,CDT1,CENPF,CKS1B,COX8A,DEK,DTYMK,DUT,ENO1,EZH2,FANCI,FCER1G,FKBP1A,GSTP1,GTSE1,GZMA,H2AFV,H2AFX,H2AFY,H2AFZ,HMGB1,HMGB2,HMGN1,HMGN2,HNRNPAB,HOPX,IL2RB,KIF22,KIFC1,KLRD1,LCP1,LMNB1,MATK,MCM7,MKI67,NAP1L4,NKG7,NUCKS1,NUSAP1,PCNA,PTTG1,RAC2,RRM2,SLC25A5,SMC2,SMC4,SRSF10,SRSF2,SRSF3,STMN1,TK1,TMPO,TOP2A,TPI1,TPX2,TUBA1B,TUBB5,TYMS,UBE2C,UBE2T,UHRF1,YWHAH,YWHAQ,ZWINT
J20.immune.t_cell.tcm	CCR7,CD3D,CD3E,CD3G,CD7,EEF1G,GIMAP4,GIMAP7,IFITM1,LCK,LDHB,LEF1,LEPROTL1,LIMD2,LTB,MAL,NOSIP,PTPRCAP,RGS10,SELL,SLC2A3,TCF7,TLE5
J20.immune.t_cell.tfh	AP3M2,ARID5A,BATF,CD2,CD3D,CD3E,CH25H,CMTM8,GIMAP4,GIMAP7,ICOS,IFITM1,IKZF1,IL7R,ITK,KLRB1,LDHA,LPAR6,MAF,MTHFD2,NABP1,PTGER4,SFXN1,SLC2A3,SOCS1,SOCS3,STAT3,TCF7,UGP2
J20.immune.t_cell.th1	ADGRE5,ANXA1,CCL5,CD2,CD3D,CD3E,CD3G,CD40LG,CD96,CLEC2D,CRIP1,DOK2,DUSP2,ETS1,GATA3,GPR171,HCST,ID2,IL7R,JAML,KLRB1,LYAR,MYADM,PHLDA1,PTGER2,PTGER4,RGCC,RORA,RUNX3,S100A10,S100A4,SAMSN1,SYTL3,TNFAIP3,TTC39C,TUBA1A
J20.immune.t_cell.th17	ANXA1,CD2,CD3D,CD96,GPR171,GPR183,ID2,IL7R,KLRB1,MYADM,ODF2L,PDE4D,RORA,S100A4,SPOCK2,TNFAIP3
J20.immune.t_cell.treg	ARID5B,BATF,CCR7,CD2,CD247,CD3D,CD3E,CD3G,CD7,CTLA4,ETS1,FOXP3,FYN,GBP2,GIMAP7,ICA1,ICOS,IFITM1,IL6ST,IPCEF1,ITM2A,LCK,LEF1,MAGEH1,PBXIP1,PIK3IP1,RTKN2,SAMHD1,SELL,SESN3,SPOCK2,STAT3,TBC1D4,TIGIT,TOX
H18a.C.enterocyte_progenitor.early	SLC16A1
H18a.C.enterocyte_progenitor.late	ARHGEF39,AURKA,BIRC5,BUB1B,CCNA2,CCNB1,CDC20,CDC25C,CDCA3,CDKN3,CENPA,CENPE,CKAP2L,CKAP5,CMC2,CNIH4,FBXL8,GPSM2,HMMR,ID1,KIF22,KIF23,KIF4A,KNSTRN,MAD2L1,MELK,PIF1,PLK1,RBP7,SAPCD2,SPC24,SPC25,TACC3,TPX2,UBE2C
H18a.C.enterocyte.na	ABR,ACAA2,ACADM,ACP5,ACP6,ACTN4,ALAS1,ALDH9A1,ALDOB,APRT,ATP1A1,BAIAP2L1,BMP3,BPNT1,CASP1,CASP7,CCDC88C,CCS,CDH17,CKB,CORO2A,CST6,DECR1,DLST,DNPEP,ENO1,ERBB3,EZR,FAM160A1,FARP2,GGACT,GPI,GUCD1,HADH,HADHA,HSD17B4,IFNGR2,IL17RC,ITPK1,KIFC3,KLC4,LAD1,LPCAT3,LYPLA1,MARC2,MCU,MDH2,MVP,MYL12B,MYO1D,NET1,NIPSNAP3B,NLRP6,PCYT1A,PLD1,PRAP1,PROZ,PTTG1IP,PXDC1,RFK,RUFY3,SAR1B,SCP2,SFT2D2,SFXN1,SH3D21,SLC18B1,SLC22A1,SLC25A34,SLC34A2,SLC39A4,SPINT1,SQOR,SULT1D1,TAX1BP3,TBC1D14,TEP1,TFG,TMEM120A,TOR1AIP2,TSPAN15,TSTD1,TXNDC17
H18a.C.enteroendocrine.na	ADGB,ADGRF5,ADORA3,AKNA,AMBP,AP3B2,APBB1,BEX3,BTBD17,CACNA2D1,CARMIL3,CBFA2T2,CDK2AP1,CEP131,CERKL,CHD7,CHST11,CIDEA,CPLX1,CTIF,DNER,DOCK4,EFCAB1,EMB,FAM135A,FAM160A2,FAM43A,FFAR1,GALR1,GALR3,GATM,GHRL,GOLGA7B,GOLIM4,GPR119,HNRNPH3,HRH3,KIRREL2,KLHL31,KLHL32,LHX1,LYPD1,MAP9,MAPK15,MAPK8IP2,MAPKBP1,MARCH4,MARCKS,NEFM,NEK5,NEUROD2,PCP4L1,PDE1C,PKIA,PLK5,PNMA8A,PRKAR1B,PTPRN,PTPRU,PWWP3B,RAB31,RAB36,RAPGEF4,RASD1,RBFOX2,RIIAD1,RUFY2,SCN3A,SH2D5,SLC26A4,SLC35D3,SLC39A2,SLC8A1,SPHKAP,SPRED3,SSTR1,SSTR5,SYP,TEKT2,TH,TMEM106C,TMEM130,TMEM182,TOX3,TRIT1,TRPM2,TUBB3,UNC13A,ZC3H12C
H18a.C.goblet.na	ANK3,ANO7,ATF4,B3GNT3,BMP8A,C2CD2L,CALR,CAMSAP3,CANT1,CAPN7,CLTB,COPB1,COPG1,DCBLD2,DDOST,DNAJB11,EIF2AK4,ETNK1,FRY,GMDS,GNE,GOLGB1,GORASP2,GPR180,HM13,HOMER2,HSP90B1,ICK,IER3IP1,IFT20,JTB,KIF13A,KRTCAP2,MORF4L2,MSMO1,NUCB1,OST4,PACSIN1,PDIA4,PLAUR,PMM2,PPIB,PYROXD1,RAMP1,RELL1,RFC1,RPN1,RPN2,RRBP1,SEC22B,SEC23B,SEC61A1,SEC61G,SELENOF,SH3BGRL2,SH3PXD2A,SLC16A6,SLC1A5,SLC22A15,SLC22A23,SLC39A1,SMIM3,SPCS2,SPRYD3,SRM,SRP9,SSR1,SSR2,ST3GAL1,STK38L,SYNGR2,SYT7,SYVN1,TARS,TBRG1,TLNRD1,TM9SF2,TMBIM4,TMED2,TMEM183A,TMEM56,TNK2,TOM1L1,TPCN1,TULP4,TXNDC11,UFL1,UGGT1,UGP2,UTP11,YIF1B,YIPF3,YIPF5
