Signature_name	Gene_list
CT_Stroma_myeloid_mac_nk_8	C1QA,C1QB,C1QC,CEBPD,HLA-DMA,HLA-DQA1,HLA-DQB1,HLA-DRB5,MS4A6A,MTRNR2L8,RGS1,SGK1
CT_Stroma_myeloid_mac_nk_9	AREG,ATF3,CD83,CEBPD,HLA-DQA1,HLA-DQB1,HLA-DRB5,MTRNR2L8,RGS1,SGK1
CT_Stroma_myeloid_mast_10	ACSL4,ADRB2,ALOX5,ALOX5AP,AREG,ARHGAP18,BACE2,CAPG,CD44,CD69,CD82,CD9,CLU,CNRIP1,CPA3,FOXP1,GATA2,HDC,HPGD,HPGDS,IL1RL1,ITM2C,KIT,LAT,LMNA,LMO4,LTC4S,MAOB,MLPH,MS4A2,NFKBIZ,PTGS1,RAC2,RGS13,RHBDD2,RHEX,RHOH,SAMSN1,SEPTIN2,SLC18A2,SLC2A3,SMYD3,SOCS1,STMN1,SYTL3,TIMP3,TPSAB1,TPSB2,TPSD1,VAT1,VWA5A
CT_Stroma_myeloid_megakaryocyte_12	ACRBP,ACTN1,BEX3,CAVIN2,CCL5,CCND3,CDKN2D,CLU,CMTM5,CTSA,F13A1,FERMT3,FLNA,GNG11,GP9,GRAP2,H2AC6,H3C10,ILK,ITGA2B,KIF2A,LIMS1,MAP3K7CL,MARCHF2,MAX,MMD,MPIG6B,MPP1,MYL9,NCOA4,NRGN,ODC1,PARVB,PDLIM1,PF4,PF4V1,PGRMC1,PPBP,PRKAR2B,PTGS1,PTPN18,R3HDM4,RGS10,RGS18,RNF11,RSU1,RUFY1,SPARC,TGFB1,TLN1,TMEM40,TPM4,TREML1,TSC22D1,TUBA4A,TUBB1,VCL
CT_Stroma_myeloid_neutrophil_5	AGTRAP,AIF1,APOBEC3A,BCL2A1,BRI3,C19orf38,C5AR1,CARD16,CD300E,CD48,CD52,CD55,CEBPB,CFD,CFP,CSTA,CTSS,FCN1,FGR,FPR1,G0S2,IFI30,ITGB2,JUND,LCP1,LILRA5,LILRB2,LST1,LTA4H,MTRNR2L8,NAMPT,NCF2,PECAM1,PGD,PLAC8,PLAUR,S100A12,S100A8,S100A9,SERPINA1,SERPINB1,SLC11A1,SMAP2,SMIM25,SOCS3,STXBP2,TALDO1,TKT,TREM1,TYROBP,UPP1,VCAN,VSIR
focus_bms4	CD274,CD8A,LAG3,STAT1
pathway_IFN	APOL6,CD274,CMPK2,CXCL10,CXCL9,EPSTI1,GBP1,GBP2,GBP4,GBP5,HERC5,IDO1,IFI27,IFI44,IFI44L,IFIT1,MX1,OAS3,RSAD2,UBD,WARS1
pathway_IFNa	CMPK2,EPSTI1,HERC5,IFI27,IFI44,IFI44L,IFIT1,MX1,OAS3,RSAD2
pathway_IFNg	APOL6,CD274,CXCL10,CXCL9,GBP1,GBP2,GBP4,GBP5,IDO1,UBD,WARS1
pathway_TGFB	ACTA2,COL4A1,SH3PXD2A,TAGLN,TGFB1,TGFBR2,TWIST1,ZEB1,ZEB2
program_ATF4	ASNS,ATF3,ATF4,DDIT3,GADD45A,GADD45B,PPP1R15A,TRIB3
Hwang2020_CD8_altered_diff	SLAMF6,CD69,STAT4,ITGA4
Hwang2020_TCR_signaling	ITK,FYN
Hwang2020_checkpoints	ENTPD1,CD96,CD226
Hwang2020_MHCII	CD74,HLA-DPA1,HLA-DPB1
Hwang2020_endoderm_lin_dev	HNF1A,DLX2,PRDM6,FOXO4
Hwang2020_chemoresistance	MUC13,CEACAM6,MUC5,FGF19,ABCC3,TNFAIP2,KLK11,DUSP1,OLFM4,AQP5
Hwang2020_cytokine_signaling	CXCL14,LGALS1,CST3,PPIA,LGALS3BP,CD59,CD81,IFITM3
Hwang2020_IFNG_ind_chemokines	CXCL9,CXCL10,CXCL11
Moncada2020_MHCII	CD74,HLA-DPA1,HLA-DQA2,HLA-DRA,HLA-DRB1,HLA-DRB5
Moncadat2020_complement_pathway	C1S,C4A,C4B,CFB,CFH
