Signature_name	Gene_list
scLung_EC_2	RIPPLY3,RP11-408N14.1,SLC4A10,PCDH10,FAM110D,GPER1,AKAP2,BEX1,PPARGC1B,LIFR,IL18R1
scLung_EC_3	GDF3,MYRIP,MEOX1,LINC01013,ADAMTS18,RAB3C,LHX6,CCL16,HOXD9,ZNF385D,CCL14,PLCXD3,TLL1,SELP,CYTL1,KIF26A,CXORF36,FAM167B,RBP5,NUAK1,ARHGEF15,PALMD,ADAMTSL1,CPXM2,FAM171A1,GALNT15,OLFM1,PLA1A,ANGPT2,SMAD9,SHROOM4,ADAMTS9,TMTC1,FOXC1,NOSTRIN,MKL2,MATN2,BDKRB2,TSPAN7,IL33,EPHA4,LINC01116,MYCT1,NRN1,FAM69B,ATP8B1,CNKSR3,TMEM255B,LRRC1,LEF1,SPRY1,GIMAP8,PRSS23,NPDC1,AFAP1,WWTR1,ENG,PRCP,MCTP1,C4ORF32,SOCS2,ADAM15,RAI14,EHD4,CMIP,LPAR6,FLNB,YPEL2,PITPNC1,FAM213A,CDC42EP3,ST6GAL1,TCN2,SPATA24,PDLIM1,SESN3,CD59,PVRL2,CDC37,CSNK1A1,KIF5B
scLung_EC_4	AC004947.2,ADRA2C,DKK2,EXOC3L2,FATE1,SSTR1,GABRD,ADAMTS5,CDH8,NPR3,SHANK3,PLVAP,ESM1,PCDH17,APLNR,SEMA3F,HEY1,EFNB2,GJA5,STC1,NOVA2,CD34,SOX18,JAG2,SEMA3G,CYYR1,MMRN2,THSD7A,DCHS1,ENPP2,INHBB,FLT1,ADM5,CLEC14A,MCF2L,PTPRB,NOTCH4,MCAM,SLC16A14,JAM2,HECW2,PIK3C2B,LINC00961,SEMA6B,DLL4,INSR,DYSF,HSPG2,PIK3R3,PLCB1,ARL15,RBP7,LDB2,CD93,ATP7B,GRB10,HSPA12B,ESAM,SLC45A4,CLDN5,VWA1,P2RY1,TSPAN2,PTPRM,KCNE3,MECOM,DOCK9,PCDH1,FAM198B,RP11-589C21.5,ABCB1,HTRA1,GRPEL2,IGFBP3,NOTCH1,KIAA1147,PLK2,EGFL7,SYNPO,RGS3,PLXND1,GFOD1,HEG1,VASH1,HYAL2,MMP15,TCF4,CPNE2,SEC14L1,CTTNBP2NL,GIMAP6,NRP1,CRIP2,RDX,ARGLU1,MYH9,CCDC85B
scLung_EC_5	COLEC10,SOSTDC1,APLN,S100A3,SLC14A1,IL1RL1,AC046143.3,KCNN2,EDNRB,CA4,RP11-251M1.1,EMCN,PRX,CX3CL1,N4BP3,LCN6,FENDRR,B3GALNT1,LYPD5,VIPR1,CYP3A5,SLCO4A1,FAXDC2,PCDH12,CSF2,LTK,EFNB1,CDH5,FUT1,PDGFB,ACE,TMEM100,ROBO4,ITGA10,PLEKHG1,TGFBR3,STARD8,IRAK2,FRY,CASKIN2,JAM3,ACVRL1,RAMP2,GALNT18,TBX3,STXBP6,SH2D3C,LINC00920,CSF1,CDC42EP2,AQP1,ICAM2,KDR,ZDHHC14,GNG11,SLC9A3R2,AFF3,DISP1,TMEM204,NUAK2,TINAGL1,PHLDB1,ITGA5,SCARB1,AC005264.2,KLK1,DNAJB4,ARRDC2,CMTM8,MIER2,CSRNP1,CD82,SH3BP5,MYO6,CNN3,APP,STARD3,SERPINB6,RAB11A,DNAJC1,CAPZA2,CLK1,N4BP2L2
scLung_EC_6	RELN,SCN3B,ACKR2,PROX1,ART4,RP11-322E11.5,CCL21,SEMA3D,LY6H,TBX1,FITM1,SLC24A1,C17ORF67,GPR1,MMRN1,LYVE1,FLT4,SEMA3A,KBTBD11,PDE2A,PARD6G,APBA1,SYNM,PGM5,TNFRSF11A,TFF3,TM4SF18,KLHL14,ACSM5,ITGA9,REEP1,BHMT2,EFNA5,IL7,AFAP1L1,GPRC5B,GRAP,SMAD1,PLIN5,OAF,GPR146,LAYN,C16ORF62,ZNF467,TIE1,KLHL3,PPFIBP1,IPO11,RHOJ,HS3ST2,CD200,FXYD6,ABHD17B,FSCN1,KCNN3,ST8SIA1,MTUS1,TXNL4B,DOCK5,RBP1,KCTD17,PROCR,CEACAM1,NRP2,SNCG,NT5E,ASGR1,AC074289.1,ELK3,GNG12,MAF,RGS16,CEP68,SLC9A9,FAM102A,AP2A2,ADD3,HEBP1,SMAGP,TSTA3,BCAP29,NTAN1,LIMS1,ERICH1,LENG8,PPP1R2,ADAM10,SYPL1,LEPROT,FDPS,USP48,CASP4,LUC7L3,YWHAE,ATP5O
scLung_Epi	ONECUT1,VGF,CTD-2554C21.3,DLX6-AS1,SPRR2F,TGFBR3L,SPRR2D,RP3-340N1.2,WFDC10B,SPINK5,PLA2G4A,XKRX,PCSK4,MAPT,SBK1,CLIC6,LRG1,CAPN8,TRIP13,SPINK1,ABCA7,TMEM45B,C6ORF136,AP1M2,C2ORF76,ZNF286A,ARFGAP1,HAGHL,MDP1,PHLDA2,PSME3,RNF34,LINC00116,C17ORF89,VPS72,DENR,TRAP1,C16ORF13,HN1,SSSCA1,NME1,MRPS23,NARF,TXNDC17,PTRHD1,PFDN4,COA3,PSMD4,CISD3,PCBD1,ATIC,MRPL13,EFTUD2,SNRPF,PFDN2,NDUFS8,MRPL55,RBM8A,UQCR10,NDUFAB1,EIF3H,PSMB3,SCAND1
scLung_Fibro	SYNPR-AS1,CLDN10-AS1,VSX1,BRINP1,CTD-3064H18.4,RP11-307B6.3,CERKL,IGSF23,DLX3,ARX,EPHA10,MNX1-AS1,RP11-442N24__B.1,TMEM249,MB,USP2-AS1,CELSR3,HOXC8,EML6,CLDN9,NOXO1,IL37,IVL,CBLC,MUC3A,MANEAL,PCAT6,IRS1,FBXO36,RNF32,RPGRIP1L,KRT80,PHACTR3,PVR,ARHGAP5-AS1,ARHGEF11,SNX21,POLB,DVL1,SIPA1,DNTTIP1,NME4,TRAPPC6A,CHCHD5,MRPS21,SRI,DYNLRB1,UFC1,OST4
scLung_Fibro_1	NETO1,RASL11B,COL10A1,COL11A1,FNDC1,CILP,ITGA11,COMP,CST2,SFRP4,HTRA3,PLN,SPOCK1,SULF1,TENM4,ADAM12,KIF26B,ASPN,SSC5D,ITGBL1,GREM1,NOX4,SUGCT,ADAMTS12,PODNL1,PRDM6,MXRA5,GPC6,THBS2,UNC5C,ISLR,COL16A1,BICC1,FAP,ANTXR1,CCDC8,GCK,FMOD,COL5A2,COL5A1,PRRX1,PDGFRL,TMEM119,CLMP,SRPX2,COL12A1,FRMD6,PCDH7,LTBP1,AEBP1,PDGFRA,CTSK,COL15A1,DDR2,COL8A1,CERCAM,CDH11,LOXL1,COL6A3,THY1,SH3PXD2A,FKBP10,FBN1,SSPN,MXRA8,MYLK,EMILIN1,TEX41,CYP1B1,IGFBP5,OLFML2B,FAM20C,FBXO32,EFEMP2,ANKH,MMP14,F2R,RAMP1,CHPF,PLXNC1,PDLIM7,HAPLN3,PPIC,NFYB,ID3,CKAP4,MPZL1,CALU,DHRS3,SNX9,SEC31A,CNN2,ARF4,MOCS2,RRBP1,OSTC,NDUFC2,DAD1
scLung_Fibro_2	OR51E1,AC018647.3,LRRC4B,GPR20,AVPR1A,CDH6,KCNK3,HRC,FHL5,EGFLAM,FOXS1,HIGD1B,COX4I2,CSPG4,LGI4,GJC1,CASQ2,ITGA7,SLCO1C1,LAMC3,SLN,GUCY1A2,KCNK17,LZTS1,GJA4,ACTG2,FAM13C,EFHD1,SLC6A1,SLC38A11,ABCC9,PTN,FAM162B,HEYL,ANGPT4,RP11-264B14.1,CTD-3193K9.4,LMOD1,KCNJ8,NFASC,RGS5,EGFL6,MOCS1,TRPC6,EBF1,RNF152,PDGFRB,GUCY1B3,PLXDC1,TBX2,FRZB,KLHL23,CRMP1,MYH11,DENND2A,OLFML2A,CCDC102B,NID1,KCNE4,S1PR3,NOTCH3,CD248,CHN1,PLCE1,SERPINI1,PPP1R14A,CSRP2,CCR10,NR2F2,TPPP3,ARHGEF17,MAP3K7CL,PCDHB11,LHFP,COL18A1,HSPA2,ACTA2,APOLD1,PTP4A3,COL4A1,COL4A2,PPM1L,CLMN,SDC2,NDRG2,RCAN2,TGFB1I1,MFGE8,ITGA1,UACA,HAAO,PTK2,EPS8,MEF2C,CCDC163P,ANXA6,MPRIP,PDE6D,ATP5B
scLung_Fibro_3	FOXC2,RP11-522B15.3,CCDC181,NACAD,ITIH4,PLEKHM3,TAS2R14,ZNF17
